team_name,team_id,place_rank,category,score,percent_judges_certified,name,competition_id,location,state,start_date
quetopia,4509,21,brisket,165.68,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
rub my rack,5053,17,overall,667.8739999999999,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
rub my rack,5053,12,chicken,171.4056,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
rub my rack,5053,15,pork ribs,169.1428,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
rub my rack,5053,34,pork,161.0856,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
rub my rack,5053,20,brisket,166.24,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
nectar of the hogs,5696,23,overall,662.24,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
nectar of the hogs,5696,38,chicken,160.5484,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
nectar of the hogs,5696,30,pork ribs,164,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
nectar of the hogs,5696,6,pork,173.7144,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
nectar of the hogs,5696,26,brisket,163.9772,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
eroc's,5701,11,sauce,159.9312,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
backyard bob-b-q,5704,38,overall,638.1828,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
backyard bob-b-q,5704,16,chicken,170.2628,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
backyard bob-b-q,5704,52,pork ribs,148.5028,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
backyard bob-b-q,5704,24,pork,164,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
backyard bob-b-q,5704,35,brisket,155.4172,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
backyard bob-b-q,5704,2,anything butt,172.56,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
backyard bob-b-q,5704,9,dessert,160.4912,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
po-po pork,5709,35,overall,640.4112,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
po-po pork,5709,25,chicken,165.12,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
po-po pork,5709,18,pork ribs,167.9884,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
po-po pork,5709,40,pork,158.24,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
po-po pork,5709,45,brisket,149.0628,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
bubba-q's,6387,20,overall,664.4228,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
bubba-q's,6387,8,chicken,171.9772,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
bubba-q's,6387,6,pork ribs,173.12,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
bubba-q's,6387,23,pork,165.0856,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
bubba-q's,6387,40,brisket,154.24,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
bubba-q's,6387,3,chili,168.5256,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
bubba-q's,6387,1,sauce,169.12,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
duke's bbq,7265,44,overall,625.0744,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
duke's bbq,7265,49,chicken,154.8228,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
duke's bbq,7265,47,pork ribs,152.5716,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
duke's bbq,7265,51,pork,152.56,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
duke's bbq,7265,22,brisket,165.12,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
smokin pelletheads,9203,16,overall,669.6344,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
smokin pelletheads,9203,33,chicken,162.286,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
smokin pelletheads,9203,28,pork ribs,164.5372,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
smokin pelletheads,9203,8,pork,173.1428,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
smokin pelletheads,9203,13,brisket,169.6684,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
snaptail smokers,9207,45,overall,624.3428,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
snaptail smokers,9207,50,chicken,152.5028,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
snaptail smokers,9207,13,pork ribs,169.6684,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
snaptail smokers,9207,39,pork,158.8344,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
snaptail smokers,9207,51,brisket,143.3372,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
snaptail smokers,9207,5,sauce,163.9544,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
3 thirds bbq,9495,39,overall,637.68,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
3 thirds bbq,9495,26,chicken,164.56,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
3 thirds bbq,9495,34,pork ribs,161.12,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
3 thirds bbq,9495,26,pork,163.4172,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
3 thirds bbq,9495,46,brisket,148.5828,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
3 brats and a cocktail weenie,9944,41,overall,637.5432,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
3 brats and a cocktail weenie,9944,28,chicken,163.9772,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
3 brats and a cocktail weenie,9944,46,pork ribs,153.0744,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
3 brats and a cocktail weenie,9944,41,pork,157.6916,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
3 brats and a cocktail weenie,9944,31,brisket,162.8,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
pigtailers bbq,10321,37,overall,638.6968,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
pigtailers bbq,10321,35,chicken,162.2396,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
pigtailers bbq,10321,20,pork ribs,166.8572,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
pigtailers bbq,10321,42,pork,157.0856,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
pigtailers bbq,10321,41,brisket,152.5144,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
bark 'n bones bbq,10941,8,overall,681.6228,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
bark 'n bones bbq,10941,5,chicken,174.8572,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
bark 'n bones bbq,10941,7,pork ribs,173.1084,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
bark 'n bones bbq,10941,21,pork,165.12,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
bark 'n bones bbq,10941,17,brisket,168.5372,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
crow river bbq,10942,29,overall,646.674,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
crow river bbq,10942,45,chicken,158.24,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
crow river bbq,10942,21,pork ribs,166.8228,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
crow river bbq,10942,44,pork,156.4912,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
crow river bbq,10942,24,brisket,165.12,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
nagan for more bbq,10948,19,overall,665.6228,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
nagan for more bbq,10948,20,chicken,166.2628,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
nagan for more bbq,10948,33,pork ribs,161.12,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
nagan for more bbq,10948,22,pork,165.0972,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
nagan for more bbq,10948,7,brisket,173.1428,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
boys n blue que,13610,43,overall,632.4116,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
boys n blue que,13610,31,chicken,163.9544,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
boys n blue que,13610,37,pork ribs,159.9656,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
boys n blue que,13610,49,pork,153.12,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
boys n blue que,13610,37,brisket,155.3716,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
boys n blue que,13610,14,sauce,151.3484,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
papa t's q crew,14603,34,overall,640.4684,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
papa t's q crew,14603,10,chicken,171.9656,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
papa t's q crew,14603,32,pork ribs,161.1544,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
papa t's q crew,14603,52,pork,151.9312,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
papa t's q crew,14603,34,brisket,155.4172,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
marie's,14800,52,overall,338.2284,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
marie's,14800,10,pork ribs,172,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
marie's,14800,19,pork,166.2284,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
"smoke em, if you got em",15042,24,overall,655.44,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
"smoke em, if you got em",15042,18,chicken,167.4172,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
"smoke em, if you got em",15042,36,pork ribs,159.9772,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
"smoke em, if you got em",15042,20,pork,165.1656,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
"smoke em, if you got em",15042,29,brisket,162.88,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
"smoke em, if you got em",15042,8,sauce,162.8916,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
andeque's bbq,15043,33,overall,643.9428,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
andeque's bbq,15043,14,chicken,170.2856,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
andeque's bbq,15043,54,pork ribs,143.966,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
andeque's bbq,15043,38,pork,158.8456,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
andeque's bbq,15043,11,brisket,170.8456,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
porchy's,15044,36,overall,639.326,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
porchy's,15044,32,chicken,163.3944,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
porchy's,15044,51,pork ribs,150.286,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
porchy's,15044,10,pork,170.8572,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
porchy's,15044,39,brisket,154.7884,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
porchy's,15044,4,anything butt,167.9772,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
still kickin bbq,15045,40,overall,637.6688,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
still kickin bbq,15045,43,chicken,159.3944,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
still kickin bbq,15045,39,pork ribs,158.8228,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
still kickin bbq,15045,35,pork,160.0116,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
still kickin bbq,15045,33,brisket,159.44,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
still kickin bbq,15045,9,sauce,160,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
swampview bbq,15046,46,overall,623.8628,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
swampview bbq,15046,42,chicken,159.4172,100,32nd Annual American Royal World Series of Barbecue (Invitational),3128,"Kansas City, MO",MO,2011-09-29
