id,kcbs_competition_id,location,start_date
3725,6648,"Kansas City, KS",2016-10-28
3726,6481,"Dallas, TX",2016-10-29
3727,6649,"Kansas City, KS",2016-10-29
3728,6286,"Shelby, NC",2016-11-04
3729,6532,"Winder, GA",2016-11-04
3730,6675,"Peoria, AZ",2016-11-04
3731,6301,"Indio, CA",2016-11-11
3732,6308,"Mt. Pleasant, SC",2016-11-11
3733,6591,"Orange Beach, AL",2016-11-11
3734,6676,"Mt. Pleasant, NC",2016-11-11
3735,6748,"Nashville, TN",2016-11-11
3736,6421,"Knoxville, TN",2016-11-18
3737,6470,"Cumming, GA",2016-11-18
3738,6548,"Plant City, FL",2016-11-18
3739,6671,"Tuscumbia, Al",2016-11-18
3740,6735,"Cumming, GA",2016-11-19
3741,6638,"Demopolis, AL",2016-12-02
3742,6662,"Lakeland, FL",2016-12-02
3743,6742,"Rancho Mirage, CA",2016-12-02
3744,6694,"Las Vegas, NV",2016-12-09
3745,6744,"Denver, CO",2017-01-06
3746,6923,"Evergreen, AL",2017-01-13
3747,6666,"Bullhead City, AZ",2017-01-20
3748,6703,"Newport, CA",2017-01-27
3749,6833,"Quartzsite, AZ",2017-01-27
3750,6863,"Lakeland, FL",2017-01-27
3751,6630,"Humble, TX",2017-02-03
3752,6793,"Young Harris, GA",2017-02-03
3753,6596,"Huntsville, TX",2017-02-16
3754,6749,"Boca Raton, FL",2017-02-17
3755,7083,"Indio, CA",2017-02-17
3756,6726,"Meridian, MS",2017-02-24
3757,7096,"Daphne, AL",2017-02-24
3758,6756,"Brunswick, MD",2017-03-03
3759,6785,"Lawrenceville, GA",2017-03-03
3760,6869,"Auburn, AL",2017-03-03
3761,7095,"Onamia, MN",2017-03-03
3762,7102,"Shreveport, LA",2017-03-03
3763,6619,"Nashville, TN",2017-03-10
3764,6682,"Bainbridge, GA",2017-03-10
3765,7089,"Great Bend, KS",2017-03-10
3766,7103,"White Settlement, TX",2017-03-10
3767,6620,"Pensacola, FL",2017-03-17
3768,6740,"Tupelo, MS",2017-03-17
3769,6891,"Hartselle, AL",2017-03-17
3770,7115,"Tucson, AZ",2017-03-17
3771,6741,"Tupelo, MS",2017-03-18
3772,6615,"Crestview, FL",2017-03-24
3773,6680,"Urbanna, VA",2017-03-24
3774,6708,"Shawnee, OK",2017-03-24
3775,7116,"Reno, NV",2017-03-24
3776,7180,"Spring Hill, Ks",2017-03-24
3777,7183,"Hammond, LA",2017-03-24
3778,6709,"Shawnee, OK",2017-03-25
3779,6720,"Savannah, TN",2017-03-31
3780,6761,"Cedar Park , TX",2017-03-31
3781,6856,"Stillwater, OK",2017-03-31
3782,7015,"Arcadia, CA",2017-03-31
3783,7042,"Greencastle, PA",2017-03-31
3784,7050,"Pleasant Hill, MO",2017-03-31
3785,7117,"Renton, WA",2017-03-31
3786,7149,"Jackson, MS",2017-03-31
3787,7212,"Kennett, MO",2017-05-05
3788,6829,"Gravette, AR",2017-04-01
3789,6627,"Sands Springs, OK",2017-04-07
3790,6634,"Brunswick, GA",2017-04-07
3791,6719,"Bowling Green, KY",2017-04-07
3792,6751,"Indianapolis, IN",2017-04-07
3793,6772,"Osage City, KS",2017-04-07
3794,6797,"Smithville, MO",2017-04-07
3795,6820,"Somerville, TN",2017-04-07
3796,6837,"Staten Island, NY",2017-04-07
3797,6982,"Gadsden, AL",2017-04-07
3798,7118,"Salt Lake City, UT",2017-04-07
3799,7198,"Hurlock, MD",2017-04-07
3800,6866,"Hagerstown, MD",2017-04-14
3801,6955,"Gurley, AL",2017-04-14
3802,6972,"Kings Mountain, NC",2017-04-14
3803,7119,"Fort Collins, CO",2017-04-14
3804,7182,"Millington, TN",2017-04-14
3805,6635,"Cornelia, GA",2017-04-21
3806,6655,"Enid, OK",2017-04-21
3807,6660,"Barnsville, GA",2017-04-21
3808,6739,"Springfield, MO",2017-04-21
3809,6783,"Winchester, TN",2017-04-21
3810,6804,"Washington, MO",2017-04-21
3811,6954,"Overland Park, KS",2017-04-21
3812,7120,"Las Vegas, NV",2017-04-21
3813,6728,"Chelsea, AL",2017-04-22
3814,6942,"Hampton , GA",2017-04-22
3815,7005,"Memphis, TN",2017-04-22
3816,6681,"Mt.Carmel, IL",2017-04-28
3817,6721,"Calhoun, GA",2017-04-28
3818,6750,"Brookhaven, MS",2017-04-28
3819,6757,"Southaven, MS",2017-04-28
3820,6774,"Lexington, NC",2017-04-28
3821,6819,"Florence, AL",2017-04-28
3822,6849,"Garnett, KS",2017-04-28
3823,6868,"Manawa, WI",2017-04-28
3824,6871,"Wellington, KS",2017-04-28
3825,7011,"Murfreesboro, TN",2017-04-28
3826,7017,"Stuttgart, AR",2017-04-28
3827,7059,"Lanexa, VA",2017-04-28
3828,7105,"Overland Park, KS",2017-04-28
3829,7194,"Boone , IA",2017-04-28
3830,7259,"Edwardsville, KS",2017-04-28
3831,7195,"Boone, IA",2017-04-29
3832,7221,"Kansas City, MO",2017-04-29
3833,6652,"APPLETON, WI",2017-05-05
3834,6669,"Jamestown, NY",2017-05-05
3835,6803,"Kannapolis, NC",2017-05-05
3836,6813,"Huntsville, AL",2017-05-05
3837,6847,"Liberty, IN",2017-05-05
3838,6851,"Show Low, AZ",2017-05-05
3839,6874,"Bixby, OK",2017-05-05
3840,6905,"St. Joseph, MO",2017-05-05
3841,6938,"Lawrence, KS",2017-05-05
3842,7029,"Lansing, KS",2017-05-05
3843,7071,"Elk Grove , CA",2017-05-05
3844,7086,"Crownsville, MD",2017-05-05
3845,7106,"St. Charles, MO",2017-05-05
3846,7131,"Columbia, MO",2017-05-05
3847,7145,"Dwight, IL",2017-05-05
3848,7224,"Kansas City, MO",2017-05-05
3849,6653,"APPLETON, WI",2017-05-06
3850,6752,"Ridgefield, CT",2017-05-06
3851,6848,"Liberty, IN",2017-05-06
3852,6888,"Muscatine, IA",2017-05-06
3853,7072,"Elk Grove, CA",2017-05-06
3854,6697,"Council Bluffs, IA",2017-05-12
3855,6790,"Arab, AL",2017-05-12
3856,6870,"Waynesboro, GA",2017-05-12
3857,6915,"Rome, GA",2017-05-12
3858,6935,"Fredericksburg, VA",2017-05-12
3859,6980,"Warsaw , IN",2017-05-12
3860,6998,"Falcon Heights, MN",2017-05-12
3861,7087,"Fredericksburg, VA",2017-05-12
3862,7097,"Bowling Green, KY",2017-05-12
3863,7173,"Lamar, CO",2017-05-12
3864,7176,"Long Beach, CA",2017-05-12
3865,6683,"Fond du Lac, WI",2017-05-19
3866,6700,"Platte City, MO",2017-05-19
3867,6791,"Langley, OK",2017-05-19
3868,6816,"Lebanon, TN",2017-05-19
3869,6946,"Sevierville, TN",2017-05-19
3870,6983,"Valley, NE",2017-05-19
3871,7018,"Syracuse, NY",2017-05-19
3872,7058,"Pueblo , Co",2017-05-19
3873,7079,"Morgantown, PA",2017-05-19
3874,7091,"Ayden, NC",2017-05-19
3875,7101,"Marietta, GA",2017-05-19
3876,7128,"Chesapeake, VA",2017-05-19
3877,7177,"Pomona, CA",2017-05-19
3878,7279,"Wyandotte, MI",2017-05-19
3879,7287,"Birmingham, AL",2017-05-19
3880,7288,"Meridian, MS",2017-05-19
3881,6805,"Evans, GA",2017-05-26
3882,6875,"Ruidoso, NM",2017-05-26
3883,6986,"Westmont, IL",2017-05-26
3884,7284,"Boulder City, NV",2017-05-26
3885,7292,"Kissimmee, FL",2017-05-26
3886,6887,"North Bend, OR",2017-05-27
3887,6987,"Westmont, IL",2017-05-27
3888,6738,"Huron, SD",2017-06-02
3889,6745,"Claremore, OK",2017-06-02
3890,6780,"Owatonna, MN",2017-06-02
3891,6784,"McLouth, KS",2017-06-02
3892,6855,"Monroe City, MO",2017-06-02
3893,6885,"Boonville, IN",2017-06-02
3894,6913,"Kansas City, MO",2017-06-02
3895,6926,"Norco, CA",2017-06-02
3896,6960,"Woodruff, SC",2017-06-02
3897,6999,"Memphis, TN",2017-06-02
3898,7041,"Lincoln, IL",2017-06-02
3899,7067,"Marysville, KS",2017-06-02
3900,7084,"Lee''s Summit, MO",2017-06-02
3901,7121,"Laurel, MD",2017-06-02
3902,7178,"Levittown, PA",2017-06-02
3903,7243,"Coudersport, PA",2017-06-02
3904,7055,"Uncasville, CT",2017-06-03
3905,7298,"Sacramento, CA",2017-06-03
3906,6664,"Montello, WI",2017-06-09
3907,6696,"Elkmont, AL",2017-06-09
3908,6711,"Beardstown, IL",2017-06-09
3909,6755,"Marietta, OH",2017-06-09
3910,6828,"New Castle, DE",2017-06-09
3911,6967,"Okmulgee, OK",2017-06-09
3912,7004,"Wynne, AR",2017-06-09
3913,7019,"Fillmore, CA",2017-06-09
3914,7069,"Mankato, MN",2017-06-09
3915,7122,"Harrisburg, PA",2017-06-09
3916,7214,"Kansas City, KS",2017-06-09
3917,7216,"Harrodsburg, KY",2017-06-09
3918,7230,"Huntsville, AL",2017-06-09
3919,7273,"Aurora, CO",2017-06-09
3920,7313,"Upper Marlboro, MD",2017-06-09
3921,7054,"Blue Lake, CA",2017-06-10
3922,7070,"Mankato, MN",2017-06-10
3923,7213,"Hancock, NH",2017-06-10
3924,7232,"Okauchee, WI",2017-06-10
3925,7256,"Tonganoxie, KS",2017-06-10
3926,6496,"White House, TN",2017-06-16
3927,6667,"Holdrege, NE",2017-06-16
3928,6695,"Weston, WV",2017-06-16
3929,6737,"Barbourville, KY",2017-06-16
3930,6795,"Kewanee, IL",2017-06-16
3931,6832,"Frisco, CO",2017-06-16
3932,6873,"Kansas City, KS",2017-06-16
3933,6965,"Apex, NC",2017-06-16
3934,6984,"Miles City, MT",2017-06-16
3935,6993,"Nesbit, MS",2017-06-16
3936,7045,"Franklin, IN",2017-06-16
3937,7075,"State Center , IA",2017-06-16
3938,7099,"Alpharetta, GA",2017-06-16
3939,7244,"Carlton Landing, OK",2017-06-16
3940,7315,"Beresford, SD",2017-06-16
3941,7320,"Ogden, UT",2017-06-16
3942,7331,"Carlinville, IL",2017-06-16
3943,7007,"Buckner, MO",2017-06-17
3944,7154,"Cottage Grove, WI",2017-06-17
3945,7229,"Knoxville, TN",2017-06-17
3946,7321,"Kansas City, MO",2017-06-18
3947,6704,"LaCrosse, WI",2017-06-23
3948,6705,"LaCrosse, WI",2017-06-23
3949,6794,"Belvidere, IL",2017-06-23
3950,6877,"Santa Clara, CA",2017-06-23
3951,6904,"Chandler, OK",2017-06-23
3952,6908,"Lenexa , KS",2017-06-23
3953,6909,"Auburn Hills, MI",2017-06-23
3954,6994,"Artesia, NM",2017-06-23
3955,7066,"Sioux, IA",2017-06-23
3956,7100,"Birmingham, AL",2017-06-23
3957,7157,"Maryville, TN",2017-06-23
3958,7199,"Covington, VA",2017-06-23
3959,7239,"Willard, MO",2017-06-23
3960,7316,"Brookwood, AL",2017-06-23
3961,6831,"Washington, DC",2017-06-24
3962,6995,"Artesia, NM",2017-06-24
3963,7136,"ABSAROKEE, MT",2017-06-24
3964,7242,"St.Louis, MO",2017-06-24
3965,7098,"Bartlett, TN",2017-06-30
3966,7143,"Bristow, OK",2017-06-30
3967,7155,"Chillicothe, MO",2017-06-30
3968,7186,"Graffton, WI",2017-06-30
3969,7261,"Rodney, IA",2017-06-30
3970,7270,"Assumption, IL",2017-06-30
3971,7236,"Minonk, IL",2017-07-01
3972,6725,"Greenwood, SC",2017-07-06
3973,6743,"Lake Placid, NY",2017-07-07
3974,6865,"Kettering, OH",2017-07-07
3975,6890,"North Wildwood , NJ",2017-07-07
3976,6958,"Fort Smith, AR",2017-07-07
3977,7003,"Petaluma, CA",2017-07-07
3978,7030,"Wellsville, MO",2017-07-07
3979,7033,"Warrensburg, MO",2017-07-07
3980,7109,"Indianapolis, IN",2017-07-07
3981,7150,"Jamestown, TN",2017-07-08
3982,7311,"Wheatland, MO",2017-07-08
3983,7196,"Jamestown, TN",2017-07-09
3984,6879,"Green Bay, WI",2017-07-14
3985,6957,"Waterloo, IA",2017-07-14
3986,6989,"Watertown, SD",2017-07-14
3987,7049,"Burlington, KS",2017-07-14
3988,7085,"Wise, VA",2017-07-14
3989,7110,"South Bend, IN",2017-07-14
3990,7275,"Mayetta, KS",2017-07-14
3991,7344,"Cummings, GA",2017-07-14
3992,6840,"Clayton, CA",2017-07-15
3993,6880,"Green Bay, WI",2017-07-15
3994,6941,"Auburn, NY",2017-07-15
3995,7210,"Old Orchard Beach, ME",2017-07-15
3996,6717,"Bellevue, NE",2017-07-21
3997,6862,"Peoria, IL",2017-07-21
3998,6981,"Mason City, IA",2017-07-21
3999,7002,"Maggie Valley, NC",2017-07-21
4000,7035,"Arvada, CO",2017-07-21
4001,7111,"Eagan, MN",2017-07-21
4002,7175,"Vernon, IN",2017-07-21
4003,7222,"Galax, VA",2017-07-21
4004,7233,"Birch Run, MI",2017-07-21
4005,6830,"Dodge City, KS",2017-07-28
4006,6912,"Old Forge, NY",2017-07-28
4007,6950,"Spring Grove, PA",2017-07-28
4008,6961,"Iola, KS",2017-07-28
4009,6966,"Effingham, IL",2017-07-28
4010,7046,"Hartselle, Al",2017-07-28
4011,7090,"Gilroy, CA",2017-07-28
4012,7112,"Ankeny, IA",2017-07-28
4013,7197,"Lee''s Summit, MO",2017-07-28
4014,7238,"Dyersburg , TN",2017-07-28
4015,7257,"Vista, CA",2017-07-28
4016,7308,"Leburn, KY",2017-07-28
4017,7324,"Summerville, SC",2017-07-28
4018,6963,"Johnson City, NY",2017-07-29
4019,7062,"WINDSOR, VT",2017-07-29
4020,6838,"Port Washington, WI",2017-08-04
4021,6864,"Cincinnati, OH",2017-08-04
4022,6971,"Asheboro, NC",2017-08-04
4023,7012,"Alamosa, CO",2017-08-04
4024,7123,"South Windsor, CT",2017-08-04
4025,7135,"Dillard, GA",2017-08-04
4026,7151,"Laurie, MO",2017-08-04
4027,7240,"Westland, MI",2017-08-04
4028,7246,"Macungie, PA",2017-08-04
4029,7295,"Omaha, NE",2017-08-04
4030,7398,"Smithfield , VA",2017-08-04
4031,7296,"Omaha, NE",2017-08-05
4032,6782,"Franklin, NC",2017-08-11
4033,6789,"Ceres, CA",2017-08-11
4034,6914,"McMinnville, TN",2017-08-11
4035,6997,"Woodward, OK",2017-08-11
4036,7000,"Winston, MO",2017-08-11
4037,7124,"N. Charleston, SC",2017-08-11
4038,7260,"Bel Air, MD",2017-08-11
4039,7342,"Conroe, TX",2017-08-11
4040,7347,"Antigo, WI",2017-08-11
4041,7190,"New London, CT",2017-08-12
4042,7289,"Park Ridge , IL",2017-08-12
4043,7350,"Seward , NE",2017-08-12
4044,6758,"Worland, WY",2017-08-18
4045,6801,"Del Mar, CA",2017-08-18
4046,6818,"Susanville, CA",2017-08-18
4047,6910,"Excelsior Springs, MO",2017-08-18
4048,6959,"New Paltz, NY",2017-08-18
4049,7009,"Boydton, VA",2017-08-18
4050,7028,"Marshall, MN",2017-08-18
4051,7032,"Madison, IN",2017-08-18
4052,7125,"Asheville, NC",2017-08-18
4053,7153,"Cape Girardeau, MO",2017-08-18
4054,7206,"Bonner Springs, KS",2017-08-18
4055,6710,"DuPont, WA",2017-08-19
4056,7359,"McHenry, IL",2017-08-19
4057,7381,"Carrollton, MO",2017-08-20
4058,6928,"Washington Island, WI",2017-08-24
4059,6773,"Kearney, NE",2017-08-25
4060,6814,"Albert Lea, MN",2017-08-25
4061,6861,"Washington Island, WI",2017-08-25
4062,6924,"Lubbock, TX",2017-08-25
4063,6968,"Kenosha, WI",2017-08-25
4064,7010,"Fleischmanns, NY",2017-08-25
4065,7020,"penn Valley, CA",2017-08-25
4066,7051,"New Holland, PA",2017-08-25
4067,7060,"Franklin, TN",2017-08-25
4068,7063,"Hill City, SD",2017-08-25
4069,7077,"Paola, KS",2017-08-25
4070,7126,"Richmond, VA",2017-08-25
4071,7127,"Kennesaw, GA",2017-08-25
4072,7319,"West Wendover, NV",2017-08-25
4073,7348,"Bozeman, MT",2017-08-25
4074,7384,"Kanab, UT",2017-08-25
4075,6441,"Wynnewood, PA",2017-08-26
4076,7376,"Delphi, IN",2017-08-26
4077,7382,"Woodland Park, CO",2017-08-26
4078,7385,"Emmetsburg, IA",2017-08-26
4079,7363,"Kansas City, KS",2017-08-31
4080,7093,"Warrens, WI",2017-09-01
4081,7113,"Traverse City, MI",2017-09-01
4082,7189,"Leon, IA",2017-09-01
4083,7215,"Lebanon, OH",2017-09-01
4084,7237,"Myrtle Beach, SC",2017-09-01
4085,7364,"Kansas City, KS",2017-09-01
4086,6900,"Bedford, TX",2017-09-02
4087,6953,"Winona, MN",2017-09-02
4088,7192,"Omaha, NE",2017-09-02
4089,7282,"Crescent City, CA",2017-09-02
4090,7459,"Westport, CT",2017-09-02
4091,6779,"Mt.Vernon, IN",2017-09-08
4092,6796,"Richmond, VA",2017-09-08
4093,6925,"Goldsboro, NC",2017-09-08
4094,6943,"Vermillion, SD",2017-09-08
4095,6985,"Millington , TN",2017-09-08
4096,7036,"Derby, KS",2017-09-08
4097,7044,"Shawnee, OK",2017-09-08
4098,7047,"Montello, WI",2017-09-08
4099,7076,"Cookeville, TN",2017-09-08
4100,7107,"Kansas City, MO",2017-09-08
4101,7156,"Grand Jct, CO",2017-09-08
4102,7179,"Silver Lake, MI",2017-09-08
4103,7258,"Leavenworth, KS",2017-09-08
4104,7056,"Randolph, VT",2017-09-09
4105,7207,"Overland Park, KS",2017-09-09
4106,6812,"Salisbury, NC",2017-09-15
4107,6878,"Carrollton, KY",2017-09-15
4108,6940,"Boise, ID",2017-09-15
4109,6990,"Butler, MO",2017-09-15
4110,7016,"Oroville, CA",2017-09-15
4111,7043,"Kearney, MO",2017-09-15
4112,7080,"Lawrenceville, GA",2017-09-15
4113,7114,"Madison, WI",2017-09-15
4114,7137,"Ponca City, OK",2017-09-15
4115,7152,"Powells Point, NC",2017-09-15
4116,7171,"Worthington, MN",2017-09-15
4117,7231,"Ridgeland, MS",2017-09-15
4118,7271,"Decatur, AL",2017-09-15
4119,7312,"Bunkie, LA",2017-09-15
4120,7346,"Batesville , AR",2017-09-15
4121,7396,"Atlantic City, NJ",2017-09-15
4122,7053,"Kimberling, MO",2017-09-16
4123,7274,"Ridgeland, MS",2017-09-16
4124,6852,"Seaside Heights, NJ",2017-09-22
4125,6886,"Newton, NC",2017-09-22
4126,6936,"Owensboro, KY",2017-09-22
4127,6937,"Murphysboro, IL",2017-09-22
4128,6939,"Shawnee, KS",2017-09-22
4129,6947,"Lemoyne, PA",2017-09-22
4130,6973,"Bangor, ME",2017-09-22
4131,7006,"Fayetteville, AR",2017-09-22
4132,7078,"Denison, IA",2017-09-22
4133,7092,"Junction City, KS",2017-09-22
4134,7108,"Edmond, OK",2017-09-22
4135,7234,"Clarence, NY",2017-09-22
4136,7241,"Ft.Collins, CO",2017-09-22
4137,7263,"Columbia, TN",2017-09-22
4138,7277,"Pikeville, TN",2017-09-22
4139,7338,"Grand Haven , MI",2017-09-22
4140,7365,"Hillsboro, OH",2017-09-22
4141,7393,"Casper, WY",2017-09-22
4142,7297,"Blue Island, IL",2017-09-23
4143,6730,"Wisconsin Dells , WI",2017-09-29
4144,6853,"Gardner, KS",2017-09-29
4145,6858,"Sapulpa, OK",2017-09-29
4146,6956,"Bryant, AR",2017-09-29
4147,7130,"Clinton, MO",2017-09-29
4148,7170,"Dothan, AL",2017-09-29
4149,7184,"Jonesboro, AR",2017-09-29
4150,7223,"Glendive, MT",2017-09-29
4151,7323,"Sonora, CA",2017-09-29
4152,7330,"Payson, AZ",2017-09-29
4153,7379,"Brighton, Co",2017-09-29
4154,7008,"Cresskill, NJ",2017-09-30
4155,6811,"Springfield, KY",2017-10-06
4156,6867,"Decatur, IL",2017-10-06
4157,6962,"Helena, AR",2017-10-06
4158,6988,"Independence, MO",2017-10-06
4159,7142,"Winthrop Harbor, IL",2017-10-06
4160,7068,"Columbus, MS",2017-10-06
4161,7191,"Louisa, VA",2017-10-06
4162,7193,"Sheridan, AR",2017-10-06
4163,7252,"Laurens, SC",2017-10-06
4164,7293,"Virginia Beach, VA",2017-10-06
4165,7300,"Harrisburg, PA",2017-10-06
4166,7328,"Bentonville, AR",2017-10-06
4167,7336,"Greenfield, MA",2017-10-06
4168,7399,"Clarksville, TN",2017-10-06
4169,7417,"Turtle Lake, WI",2017-10-06
4170,7341,"Guntersville, AL",2017-10-07
4171,7449,"Kansas City, MO",2017-10-11
4172,6917,"Arthur, IL",2017-10-13
4173,7013,"Centralia, MO",2017-10-13
4174,7074,"Lyons, GA",2017-10-13
4175,7132,"Rocky Mount, NC",2017-10-13
4176,7134,"Waxhaw, NC",2017-10-13
4177,7204,"Desoto, KS",2017-10-13
4178,7211,"Woodstock, VA",2017-10-13
4179,7318,"Duncanville, TX",2017-10-13
4180,7409,"Costa Messa, CA",2017-10-13
4181,7422,"Chelsea, MI",2017-10-13
4182,7339,"Monson, MA",2017-10-14
4183,7400,"Muskogee, OK",2017-10-14
4184,7421,"Billings, MT",2017-10-14
4185,6969,"Munfordville, KY",2017-10-20
4186,7057,"Harper, KS",2017-10-20
4187,7061,"Lenoir, NC",2017-10-20
4188,7172,"Rehobeth Beach, DE",2017-10-20
4189,7187,"Mount Pleasant, TN",2017-10-20
4190,7272,"Nelsonville, OH",2017-10-20
4191,7278,"Union Grove, WI",2017-10-20
4192,7358,"Independence, MO",2017-10-20
4193,7411,"Hattiesburg, MS",2017-10-20
4194,7443,"Logandale, NV",2017-10-20
4195,7340,"West Kingston, RI",2017-10-21
4196,7438,"Evergreen, AL",2017-10-21
4197,6964,"Osawatomie, KS",2017-10-27
4198,7014,"Fort Gibson, OK",2017-10-27
4199,7450,"Lynchburg, TN",2017-10-27
4200,7451,"Lynchburg, TN",2017-10-27
4201,7245,"Dallas, TX",2017-10-28
4202,7188,"Indio, CA",2017-11-03
4203,7439,"Orange Beach, AL",2017-11-08
4204,6889,"Mt. Pleasant, SC",2017-11-10
4205,7366,"Nashville, TN",2017-11-10
4206,7395,"Concord, NC",2017-11-10
4207,7522,"Kansas City, MO",2017-11-11
4208,7235,"Plant City, FL",2017-11-17
4209,7419,"Tuscumbia, AL",2017-11-17
4210,7427,"Cumming, GA",2017-11-17
4211,7462,"Cumming, GA",2017-11-17
4212,7428,"Cumming, GA",2017-11-18
4213,6617,"Calhoun, GA",2017-12-01
4214,7463,"Demopolis, AL",2017-12-01
4215,7501,"Rancho Mirage, CA",2017-12-01
4216,7480,"Las Vegas, NV",2017-12-15
4217,7481,"Denver, CO",2018-01-05
4218,7220,"Bullhead City, AZ",2018-01-19
4219,7551,"Lakeland , FL",2018-01-26
4220,7391,"Humble, TX",2018-02-02
4221,7476,"Young Harris, GA",2018-02-02
4222,7332,"Huntsville, TX",2018-02-16
4223,7593,"Powder Springs, GA",2018-02-16
4224,7397,"D''Iberville, MS",2018-02-23
4225,7486,"Kingdom City, MO",2018-02-23
4226,7562,"Coachella, CA",2018-02-23
4227,7325,"Cheney, KS",2018-03-02
4228,7506,"Lawrenceville, GA",2018-03-02
4229,7526,"Orlando, FL",2018-03-02
4230,7543,"Onamia, MN",2018-03-02
4231,7702,"Brunswick, MD",2018-03-02
4232,7872,"Ridgeland, MS",2018-03-02
4233,7326,"Cheney, KS",2018-03-03
4234,7889,"Kansas CIty, MO",2018-03-07
4235,7472,"Nashville, TN",2018-03-09
4236,7599,"Hartselle, AL",2018-03-09
4237,7612,"Bainbridge, GA",2018-03-09
4238,7790,"Wake Forest, NC",2018-03-10
4239,7345,"Pensacola, FL",2018-03-16
4240,7360,"Corinth, MS",2018-03-16
4241,7361,"Weatherford, OK",2018-03-16
4242,7378,"Urbanna, VA",2018-03-23
4243,7412,"Shawnee, OK",2018-03-23
4244,7634,"Hammond, LA",2018-03-23
4245,7817,"Dickson, TN",2018-03-23
4246,7847,"Arcadia, CA",2018-03-23
4247,7853,"Pleasant Hill, MO",2018-03-23
4248,7413,"Shawnee, OK",2018-03-24
4249,7387,"Indianapolis, IN",2018-04-06
4250,7402,"Somerville, TN",2018-04-06
4251,7453,"Staten Island, NY",2018-04-06
4252,7482,"Sulphur, OK",2018-04-06
4253,7532,"Cedar Park, TX",2018-04-06
4254,7548,"Osage City, KS",2018-04-06
4255,7736,"Greencastle, PA",2018-04-06
4256,7780,"Stillwater, OK",2018-04-06
4257,7468,"Selma , AL",2018-04-07
4258,7579,"Gravette, AR",2018-04-07
4259,7550,"Smithville, MO",2018-04-13
4260,7746,"Savannah, TN",2018-04-13
4261,7823,"Gadsden, AL",2018-04-13
4262,7890,"Gurley, AL",2018-04-13
4263,7377,"Cornelia, GA",2018-04-20
4264,7904,"Lodi, CA",2018-04-20
4265,7484,"Winchester, TN",2018-04-20
4266,7488,"Barnesville, GA",2018-04-20
4267,7508,"Hagerstown, MD",2018-04-20
4268,7509,"Hagerstown, MD",2018-04-20
4269,7560,"Enid, OK",2018-04-20
4270,7714,"Washington, MO",2018-04-20
4271,7765,"Springfield, MO",2018-04-20
4272,7819,"Plymouth, MA",2018-04-20
4273,7845,"Overland Park, KS",2018-04-20
4274,7887,"Kings Mountain, NC",2018-04-20
4275,7923,"Papillion, NE",2018-04-20
4276,7408,"Council Grove, KS",2018-04-21
4277,7469,"Chelsea, AL",2018-04-21
4278,7779,"Memphis, TN",2018-04-21
4279,7820,"Plymouth, MA",2018-04-21
4280,7445,"Manawa, WI",2018-04-27
4281,7479,"Calhoun, GA",2018-04-27
4282,7487,"Florence, AL",2018-04-27
4283,7592,"Southaven, MS",2018-04-27
4284,7752,"Lenexa, VA",2018-04-27
4285,7792,"Sugar Creek, MO",2018-04-27
4286,7879,"Boonville, IN",2018-04-27
4287,7447,"Atlanta, GA",2018-04-28
4288,7818,"Blairstown, NJ",2018-04-28
4289,7913,"Brighton, Co",2018-04-28
4290,7924,"Landenberg, PA",2018-04-29
4291,7401,"Show Low, AZ",2018-05-04
4292,7902,"Elk Grove, CA",2018-05-04
4293,7474,"Jamestown, NY",2018-05-04
4294,7513,"Meridian, MS",2018-05-04
4295,7533,"Kannapolis, NC",2018-05-04
4296,7572,"Riverside, CA",2018-05-04
4297,7577,"Brookhaven, MS",2018-05-04
4298,7582,"St. Joseph, MO",2018-05-04
4299,7619,"Appleton, WI",2018-05-04
4300,7621,"Lansing, KS",2018-05-04
4301,7654,"Huntsville, AL",2018-05-04
4302,7709,"Lawrence, KS",2018-05-04
4303,7711,"Bixby, OK",2018-05-04
4304,7712,"Dwight, IL",2018-05-04
4305,7730,"Kennett, MO",2018-05-04
4306,7905,"Kansas City, MO",2018-05-04
4307,7500,"Ridgefield, CT",2018-05-05
4308,7620,"Appleton, WI",2018-05-05
4309,7645,"Atlanta, GA",2018-05-05
4310,7646,"Crownsville, MD",2018-05-05
4311,7677,"Muscatine, IA",2018-05-05
4312,7729,"Liberty, IN",2018-05-05
4313,7410,"Murfreesboro, TN",2018-05-11
4314,7493,"Arab, AL",2018-05-11
4315,7555,"De Soto, KS",2018-05-11
4316,7585,"Fredericksburg, VA",2018-05-11
4317,7682,"Rome, GA",2018-05-11
4318,7652,"Falcon Heights, MN",2018-05-11
4319,7655,"Waynesboro, GA",2018-05-11
4320,7864,"Council Bluffs , IA",2018-05-11
4321,7933,"Warsaw, IN",2018-05-11
4322,7953,"Lamar, CO",2018-05-11
4323,7586,"Fredericksburg, VA",2018-05-12
4324,7431,"Washington , UT",2018-05-18
4325,7441,"Morgantown, PA",2018-05-18
4326,7442,"Fond du Lac, WI",2018-05-18
4327,7491,"Lima, OH",2018-05-18
4328,7578,"Valley, NE",2018-05-18
4329,7600,"Platte City, MO",2018-05-18
4330,7606,"Ayden, NC",2018-05-18
4331,7656,"Langley, OK",2018-05-18
4332,7679,"Syracuse, NY",2018-05-18
4333,7733,"Chesapeake, VA",2018-05-18
4334,7888,"Sevierville, TN",2018-05-18
4335,7915,"Brookwood, AL",2018-05-18
